1	0.999657	0.999313	0.99897	0.998628	0.998287	0.997946	0.997607	0.997269	0.996933	0.996599	0.996267	0.995937	0.995609	0.995284	0.994962	0.994643	0.994327	0.994014	0.993705	0.9934	0.993098	0.992801	0.992508	0.99222	0.991936	0.991657	0.991383	0.991114	0.99085	0.990592	0.990339	0.990092	0.989851	0.989616	0.989387	0.989165	0.988949	0.988739	0.988536	0.98834	0.988151	0.987969	0.987794	0.987627	0.987466	0.987313	0.987168	0.98703	0.9869	0.986778	0.986663	0.986556	0.986458	0.986367	0.986285	0.98621	0.986144	0.986086	0.986036	0.985994	0.985961	0.985936	0.985919	0.985911	0.985911	0.985919	0.985936	0.985961	0.985994	0.986036	0.986086	0.986144	0.98621	0.986285	0.986367	0.986458	0.986556	0.986663	0.986778	0.9869	0.98703	0.987168	0.987313	0.987466	0.987627	0.987794	0.987969	0.988151	0.98834	0.988536	0.988739	0.988949	0.989165	0.989387	0.989616	0.989851	0.990092	0.990339	0.990592	0.99085	0.991114	0.991383	0.991657	0.991936	0.99222	0.992508	0.992801	0.993098	0.9934	0.993705	0.994014	0.994327	0.994643	0.994962	0.995284	0.995609	0.995937	0.996267	0.996599	0.996933	0.997269	0.997607	0.997946	0.998287	0.998628	0.99897	0.999313	0.999657	1	
1	0.999624	0.999248	0.998872	0.998497	0.998123	0.997751	0.997379	0.997009	0.996641	0.996275	0.995911	0.995549	0.99519	0.994835	0.994482	0.994132	0.993786	0.993444	0.993105	0.992771	0.992441	0.992115	0.991794	0.991478	0.991167	0.990862	0.990561	0.990267	0.989978	0.989695	0.989418	0.989148	0.988884	0.988627	0.988376	0.988132	0.987896	0.987666	0.987444	0.987229	0.987022	0.986823	0.986631	0.986448	0.986272	0.986104	0.985945	0.985794	0.985652	0.985518	0.985392	0.985276	0.985167	0.985068	0.984978	0.984896	0.984824	0.98476	0.984705	0.98466	0.984623	0.984596	0.984578	0.984569	0.984569	0.984578	0.984596	0.984623	0.98466	0.984705	0.98476	0.984824	0.984896	0.984978	0.985068	0.985167	0.985276	0.985392	0.985518	0.985652	0.985794	0.985945	0.986104	0.986272	0.986448	0.986631	0.986823	0.987022	0.987229	0.987444	0.987666	0.987896	0.988132	0.988376	0.988627	0.988884	0.989148	0.989418	0.989695	0.989978	0.990267	0.990561	0.990862	0.991167	0.991478	0.991794	0.992115	0.992441	0.992771	0.993105	0.993444	0.993786	0.994132	0.994482	0.994835	0.99519	0.995549	0.995911	0.996275	0.996641	0.997009	0.997379	0.997751	0.998123	0.998497	0.998872	0.999248	0.999624	1	
1	0.999591	0.999182	0.998773	0.998365	0.997958	0.997552	0.997148	0.996746	0.996345	0.995947	0.995551	0.995157	0.994767	0.99438	0.993996	0.993615	0.993239	0.992866	0.992498	0.992134	0.991775	0.991421	0.991071	0.990728	0.990389	0.990057	0.98973	0.98941	0.989095	0.988788	0.988487	0.988192	0.987905	0.987625	0.987353	0.987087	0.98683	0.98658	0.986339	0.986105	0.98588	0.985663	0.985454	0.985254	0.985063	0.984881	0.984708	0.984544	0.984388	0.984243	0.984106	0.983979	0.983862	0.983754	0.983655	0.983566	0.983487	0.983418	0.983359	0.983309	0.98327	0.98324	0.98322	0.98321	0.98321	0.98322	0.98324	0.98327	0.983309	0.983359	0.983418	0.983487	0.983566	0.983655	0.983754	0.983862	0.983979	0.984106	0.984243	0.984388	0.984544	0.984708	0.984881	0.985063	0.985254	0.985454	0.985663	0.98588	0.986105	0.986339	0.98658	0.98683	0.987087	0.987353	0.987625	0.987905	0.988192	0.988487	0.988788	0.989095	0.98941	0.98973	0.990057	0.990389	0.990728	0.991071	0.991421	0.991775	0.992134	0.992498	0.992866	0.993239	0.993615	0.993996	0.99438	0.994767	0.995157	0.995551	0.995947	0.996345	0.996746	0.997148	0.997552	0.997958	0.998365	0.998773	0.999182	0.999591	1	
1	0.999557	0.999114	0.998672	0.998231	0.997791	0.997352	0.996914	0.996479	0.996045	0.995614	0.995186	0.99476	0.994338	0.993919	0.993503	0.993092	0.992684	0.992281	0.991883	0.991489	0.9911	0.990717	0.990339	0.989967	0.989601	0.989242	0.988888	0.988541	0.988201	0.987868	0.987543	0.987224	0.986914	0.986611	0.986316	0.986029	0.98575	0.98548	0.985219	0.984966	0.984722	0.984487	0.984262	0.984046	0.983839	0.983642	0.983454	0.983276	0.983109	0.982951	0.982803	0.982666	0.982539	0.982422	0.982315	0.982219	0.982134	0.982059	0.981995	0.981941	0.981898	0.981866	0.981845	0.981834	0.981834	0.981845	0.981866	0.981898	0.981941	0.981995	0.982059	0.982134	0.982219	0.982315	0.982422	0.982539	0.982666	0.982803	0.982951	0.983109	0.983276	0.983454	0.983642	0.983839	0.984046	0.984262	0.984487	0.984722	0.984966	0.985219	0.98548	0.98575	0.986029	0.986316	0.986611	0.986914	0.987224	0.987543	0.987868	0.988201	0.988541	0.988888	0.989242	0.989601	0.989967	0.990339	0.990717	0.9911	0.991489	0.991883	0.992281	0.992684	0.993092	0.993503	0.993919	0.994338	0.99476	0.995186	0.995614	0.996045	0.996479	0.996914	0.997352	0.997791	0.998231	0.998672	0.999114	0.999557	1	
1	0.999523	0.999046	0.99857	0.998095	0.997621	0.997148	0.996677	0.996208	0.995741	0.995277	0.994816	0.994357	0.993903	0.993451	0.993004	0.992561	0.992122	0.991688	0.991259	0.990835	0.990416	0.990004	0.989597	0.989196	0.988802	0.988415	0.988034	0.987661	0.987295	0.986936	0.986585	0.986243	0.985908	0.985582	0.985264	0.984955	0.984655	0.984364	0.984083	0.983811	0.983548	0.983296	0.983053	0.98282	0.982597	0.982385	0.982183	0.981992	0.981811	0.981641	0.981482	0.981334	0.981197	0.981072	0.980957	0.980854	0.980762	0.980681	0.980612	0.980554	0.980508	0.980473	0.98045	0.980438	0.980438	0.98045	0.980473	0.980508	0.980554	0.980612	0.980681	0.980762	0.980854	0.980957	0.981072	0.981197	0.981334	0.981482	0.981641	0.981811	0.981992	0.982183	0.982385	0.982597	0.98282	0.983053	0.983296	0.983548	0.983811	0.984083	0.984364	0.984655	0.984955	0.985264	0.985582	0.985908	0.986243	0.986585	0.986936	0.987295	0.987661	0.988034	0.988415	0.988802	0.989196	0.989597	0.990004	0.990416	0.990835	0.991259	0.991688	0.992122	0.992561	0.993004	0.993451	0.993903	0.994357	0.994816	0.995277	0.995741	0.996208	0.996677	0.997148	0.997621	0.998095	0.99857	0.999046	0.999523	1	
1	0.999488	0.998977	0.998467	0.997957	0.997449	0.996942	0.996436	0.995933	0.995433	0.994935	0.99444	0.993949	0.993461	0.992977	0.992497	0.992022	0.991551	0.991086	0.990626	0.990171	0.989722	0.98928	0.988844	0.988414	0.987991	0.987576	0.987168	0.986767	0.986375	0.98599	0.985614	0.985247	0.984888	0.984538	0.984197	0.983866	0.983544	0.983232	0.98293	0.982639	0.982357	0.982086	0.981826	0.981576	0.981337	0.98111	0.980893	0.980688	0.980495	0.980312	0.980142	0.979983	0.979836	0.979701	0.979579	0.979468	0.979369	0.979283	0.979208	0.979146	0.979097	0.97906	0.979035	0.979022	0.979022	0.979035	0.97906	0.979097	0.979146	0.979208	0.979283	0.979369	0.979468	0.979579	0.979701	0.979836	0.979983	0.980142	0.980312	0.980495	0.980688	0.980893	0.98111	0.981337	0.981576	0.981826	0.982086	0.982357	0.982639	0.98293	0.983232	0.983544	0.983866	0.984197	0.984538	0.984888	0.985247	0.985614	0.98599	0.986375	0.986767	0.987168	0.987576	0.987991	0.988414	0.988844	0.98928	0.989722	0.990171	0.990626	0.991086	0.991551	0.992022	0.992497	0.992977	0.993461	0.993949	0.99444	0.994935	0.995433	0.995933	0.996436	0.996942	0.997449	0.997957	0.998467	0.998977	0.999488	1	
1	0.999453	0.998907	0.998361	0.997817	0.997273	0.996732	0.996192	0.995654	0.99512	0.994588	0.994059	0.993534	0.993012	0.992495	0.991983	0.991475	0.990972	0.990474	0.989983	0.989497	0.989017	0.988545	0.988078	0.987619	0.987168	0.986724	0.986288	0.98586	0.98544	0.985029	0.984628	0.984235	0.983851	0.983478	0.983114	0.98276	0.982416	0.982083	0.98176	0.981448	0.981147	0.980858	0.98058	0.980313	0.980058	0.979815	0.979583	0.979364	0.979157	0.978963	0.978781	0.978611	0.978454	0.97831	0.978179	0.97806	0.977955	0.977862	0.977783	0.977717	0.977664	0.977624	0.977598	0.977584	0.977584	0.977598	0.977624	0.977664	0.977717	0.977783	0.977862	0.977955	0.97806	0.978179	0.97831	0.978454	0.978611	0.978781	0.978963	0.979157	0.979364	0.979583	0.979815	0.980058	0.980313	0.98058	0.980858	0.981147	0.981448	0.98176	0.982083	0.982416	0.98276	0.983114	0.983478	0.983851	0.984235	0.984628	0.985029	0.98544	0.98586	0.986288	0.986724	0.987168	0.987619	0.988078	0.988545	0.989017	0.989497	0.989983	0.990474	0.990972	0.991475	0.991983	0.992495	0.993012	0.993534	0.994059	0.994588	0.99512	0.995654	0.996192	0.996732	0.997273	0.997817	0.998361	0.998907	0.999453	1	
1	0.999418	0.998836	0.998255	0.997674	0.997096	0.996518	0.995943	0.995371	0.994801	0.994234	0.993671	0.993112	0.992556	0.992005	0.991459	0.990918	0.990383	0.989853	0.989329	0.988812	0.988301	0.987797	0.987301	0.986812	0.986331	0.985858	0.985393	0.984937	0.98449	0.984053	0.983625	0.983206	0.982798	0.9824	0.982012	0.981635	0.981269	0.980914	0.98057	0.980238	0.979918	0.979609	0.979313	0.979029	0.978757	0.978498	0.978252	0.978019	0.977798	0.977591	0.977397	0.977216	0.977049	0.976896	0.976756	0.97663	0.976517	0.976419	0.976334	0.976264	0.976208	0.976165	0.976137	0.976123	0.976123	0.976137	0.976165	0.976208	0.976264	0.976334	0.976419	0.976517	0.97663	0.976756	0.976896	0.977049	0.977216	0.977397	0.977591	0.977798	0.978019	0.978252	0.978498	0.978757	0.979029	0.979313	0.979609	0.979918	0.980238	0.98057	0.980914	0.981269	0.981635	0.982012	0.9824	0.982798	0.983206	0.983625	0.984053	0.98449	0.984937	0.985393	0.985858	0.986331	0.986812	0.987301	0.987797	0.988301	0.988812	0.989329	0.989853	0.990383	0.990918	0.991459	0.992005	0.992556	0.993112	0.993671	0.994234	0.994801	0.995371	0.995943	0.996518	0.997096	0.997674	0.998255	0.998836	0.999418	1	
1	0.999381	0.998763	0.998146	0.997529	0.996915	0.996301	0.995691	0.995082	0.994477	0.993875	0.993277	0.992682	0.992092	0.991507	0.990927	0.990352	0.989783	0.989221	0.988664	0.988114	0.987572	0.987037	0.986509	0.98599	0.985479	0.984976	0.984483	0.983999	0.983524	0.983059	0.982605	0.98216	0.981726	0.981303	0.980892	0.980491	0.980102	0.979725	0.97936	0.979007	0.978667	0.97834	0.978025	0.977723	0.977434	0.977159	0.976898	0.97665	0.976416	0.976195	0.975989	0.975797	0.97562	0.975457	0.975308	0.975174	0.975055	0.974951	0.974861	0.974786	0.974726	0.974681	0.974651	0.974636	0.974636	0.974651	0.974681	0.974726	0.974786	0.974861	0.974951	0.975055	0.975174	0.975308	0.975457	0.97562	0.975797	0.975989	0.976195	0.976416	0.97665	0.976898	0.977159	0.977434	0.977723	0.978025	0.97834	0.978667	0.979007	0.97936	0.979725	0.980102	0.980491	0.980892	0.981303	0.981726	0.98216	0.982605	0.983059	0.983524	0.983999	0.984483	0.984976	0.985479	0.98599	0.986509	0.987037	0.987572	0.988114	0.988664	0.989221	0.989783	0.990352	0.990927	0.991507	0.992092	0.992682	0.993277	0.993875	0.994477	0.995082	0.995691	0.996301	0.996915	0.997529	0.998146	0.998763	0.999381	1	
1	0.999344	0.998689	0.998035	0.997382	0.99673	0.996081	0.995433	0.994789	0.994147	0.993509	0.992875	0.992245	0.99162	0.991	0.990385	0.989776	0.989173	0.988577	0.987987	0.987405	0.98683	0.986263	0.985704	0.985153	0.984612	0.984079	0.983557	0.983043	0.982541	0.982048	0.981566	0.981095	0.980635	0.980187	0.979751	0.979327	0.978915	0.978515	0.978128	0.977754	0.977394	0.977047	0.976713	0.976393	0.976088	0.975796	0.975519	0.975256	0.975008	0.974775	0.974557	0.974353	0.974165	0.973992	0.973835	0.973693	0.973567	0.973456	0.973361	0.973282	0.973218	0.973171	0.973139	0.973123	0.973123	0.973139	0.973171	0.973218	0.973282	0.973361	0.973456	0.973567	0.973693	0.973835	0.973992	0.974165	0.974353	0.974557	0.974775	0.975008	0.975256	0.975519	0.975796	0.976088	0.976393	0.976713	0.977047	0.977394	0.977754	0.978128	0.978515	0.978915	0.979327	0.979751	0.980187	0.980635	0.981095	0.981566	0.982048	0.982541	0.983043	0.983557	0.984079	0.984612	0.985153	0.985704	0.986263	0.98683	0.987405	0.987987	0.988577	0.989173	0.989776	0.990385	0.991	0.99162	0.992245	0.992875	0.993509	0.994147	0.994789	0.995433	0.996081	0.99673	0.997382	0.998035	0.998689	0.999344	1	
