 "x" ,
 "http://yago-knowledge.org/resource/Enzyklopädie_der_griechisch-römischen_Antike_Q60669093" ,
 "http://yago-knowledge.org/resource/Grimms'_Fairy_Tales" ,
 "http://yago-knowledge.org/resource/Leed_en_Wille_en_de_Flotgerzen_Q28868181" ,
 "http://yago-knowledge.org/resource/Mein_Kampf" ,
 "http://yago-knowledge.org/resource/Oldenbourg_Grundriss_der_Geschichte_Q2018603" ,
 "http://yago-knowledge.org/resource/Optic_Nerve_(comics)" ,
 "http://yago-knowledge.org/resource/Rimen_en_Teltsjes" ,
 "http://yago-knowledge.org/resource/Twigen_út_in_Alde_Stamme_Q28868149" ,
 "http://yago-knowledge.org/resource/Velké_dějiny_zemí_Koruny_české._Tematická_řada_Q15726849" ,
 "http://yago-knowledge.org/resource/Dictionary_of_Medieval_Latin_from_British_Sources" ,
 "http://yago-knowledge.org/resource/Encyclopædia_Iranica" ,
 "http://yago-knowledge.org/resource/The_Puma_Blues" ,
 "http://yago-knowledge.org/resource/_Q10641442" ,
 "http://yago-knowledge.org/resource/_Q10942670" ,
 "http://yago-knowledge.org/resource/_Q11059785" ,
 "http://yago-knowledge.org/resource/_Q11087771" ,
 "http://yago-knowledge.org/resource/_Q11139274" ,
 "http://yago-knowledge.org/resource/_Q11185303" ,
 "http://yago-knowledge.org/resource/_Q11191259" ,
 "http://yago-knowledge.org/resource/_Q11240033" ,
 "http://yago-knowledge.org/resource/_Q11250571" ,
 "http://yago-knowledge.org/resource/_Q11251559" ,
 "http://yago-knowledge.org/resource/_Q11259908" ,
 "http://yago-knowledge.org/resource/_Q11261534" ,
 "http://yago-knowledge.org/resource/_Q11262583" ,
 "http://yago-knowledge.org/resource/_Q11263350" ,
 "http://yago-knowledge.org/resource/_Q11264584" ,
 "http://yago-knowledge.org/resource/_Q11268269" ,
 "http://yago-knowledge.org/resource/_Q11272580" ,
 "http://yago-knowledge.org/resource/_Q11273286" ,
 "http://yago-knowledge.org/resource/_Q11273735" ,
 "http://yago-knowledge.org/resource/_Q11279957" ,
 "http://yago-knowledge.org/resource/_Q11280242" ,
 "http://yago-knowledge.org/resource/_Q11283113" ,
 "http://yago-knowledge.org/resource/_Q11284913" ,
 "http://yago-knowledge.org/resource/_Q11285030" ,
 "http://yago-knowledge.org/resource/_Q11285535" ,
 "http://yago-knowledge.org/resource/_Q11286924" ,
 "http://yago-knowledge.org/resource/_Q11287679" ,
 "http://yago-knowledge.org/resource/_Q11288376" ,
 "http://yago-knowledge.org/resource/_Q11294607" ,
 "http://yago-knowledge.org/resource/_Q11301232" ,
 "http://yago-knowledge.org/resource/_Q11306950" ,
 "http://yago-knowledge.org/resource/_Q11307684" ,
 "http://yago-knowledge.org/resource/_Q11307935" ,
 "http://yago-knowledge.org/resource/_Q11309199" ,
 "http://yago-knowledge.org/resource/_Q11309234" ,
 "http://yago-knowledge.org/resource/_Q11309280" ,
 "http://yago-knowledge.org/resource/_Q11310809" ,
 "http://yago-knowledge.org/resource/_Q11312382" ,
 "http://yago-knowledge.org/resource/_Q11313384" ,
 "http://yago-knowledge.org/resource/_Q11316357" ,
 "http://yago-knowledge.org/resource/_Q11316639" ,
 "http://yago-knowledge.org/resource/_Q11319804" ,
 "http://yago-knowledge.org/resource/_Q11322460" ,
